bqut0001.xml,001,შეწევნითა,geo,0,"<w  xml:id=""bqut0001-001"" xml:lang=""geo"">შეწევნითა</w>"
bqut0001.xml,002,ქრისტჱსითა,geo,0,"<w  xml:id=""bqut0001-002"" xml:lang=""geo""><expan><abbr>ქ</abbr><ex>რისტ</ex><abbr>ჱსითა</abbr></expan></w>"
bqut0001.xml,003,და,geo,0,"<w  xml:id=""bqut0001-003"" xml:lang=""geo"">და</w>"
bqut0001.xml,004,მ,geo,0,"<w  xml:id=""bqut0001-004"" xml:lang=""geo"">მ</w>"
bqut0001.xml,005,ეოხებითა,geo,0,"<w  xml:id=""bqut0001-005"" xml:lang=""geo"">ეოხებითა</w>"
bqut0001.xml,006,წმიდისა,geo,0,"<w  xml:id=""bqut0001-006"" xml:lang=""geo"">წმიდისა</w>"
bqut0001.xml,007,თეოდორეჲსითა,geo,0,"<w  xml:id=""bqut0001-007"" xml:lang=""geo""><expan><abbr>თ</abbr><ex>ეოდორ</ex><abbr>ეჲსითა</abbr></expan></w>"
bqut0001.xml,008,შეიწყალენ,geo,0,"<w  xml:id=""bqut0001-008"" xml:lang=""geo""><expan><abbr>შ</abbr><ex>ეიწყალე</ex><abbr>ნ</abbr></expan></w>"
bqut0001.xml,009,ანტონი,geo,0,"<w  xml:id=""bqut0001-009"" xml:lang=""geo"">ანტონი</w>"
bqut0001.xml,010,აბაჲ,geo,0,"<w  xml:id=""bqut0001-010"" xml:lang=""geo"">აბაჲ</w>"
bqut0001.xml,011,და,geo,0,"<w  xml:id=""bqut0001-011"" xml:lang=""geo"">და</w>"
bqut0001.xml,012,იოსია,geo,0,"<w  xml:id=""bqut0001-012"" xml:lang=""geo"">იოსია</w>"
bqut0001.xml,013,მო,geo,0,"<w  xml:id=""bqut0001-013"" xml:lang=""geo"">მო</w>"
bqut0001.xml,014,მსხმელი,geo,0,"<w  xml:id=""bqut0001-014"" xml:lang=""geo"">მსხმელი</w>"
bqut0001.xml,015,ამის,geo,0,"<w  xml:id=""bqut0001-015"" xml:lang=""geo"">ამის</w>"
bqut0001.xml,016,სეფისაჲ,geo,0,"<w  xml:id=""bqut0001-016"" xml:lang=""geo"">სეფისაჲ</w>"
bqut0001.xml,017,და,geo,0,"<w  xml:id=""bqut0001-017"" xml:lang=""geo"">და</w>"
bqut0001.xml,018,მა,geo,0,"<w  xml:id=""bqut0001-018"" xml:lang=""geo"">მა</w>"
bqut0001.xml,019,მა,geo,0,"<w  xml:id=""bqut0001-019"" xml:lang=""geo"">მა</w>"
bqut0001.xml,020,დედაჲ,geo,0,"<w  xml:id=""bqut0001-020"" xml:lang=""geo"">დედაჲ</w>"
bqut0001.xml,021,იოსიაჲსი,geo,0,"<w  xml:id=""bqut0001-021"" xml:lang=""geo"">იოსიაჲსი</w>"
bqut0001.xml,022,ამენ,geo,0,"<w  xml:id=""bqut0001-022"" xml:lang=""geo"">ამენ</w>"
bqut0002.xml,001,და,geo,0,"<w  xml:id=""bqut0002-001"" xml:lang=""geo"">და</w>"
bqut0002.xml,002,ძუძ,geo,0,"<w  xml:id=""bqut0002-002"" xml:lang=""geo"">ძუძ</w>"
bqut0002.xml,003,ეულნი,geo,0,"<w  xml:id=""bqut0002-003"" xml:lang=""geo"">ეულნი</w>"
bqut0002.xml,004,მათნი,geo,0,"<w  xml:id=""bqut0002-004"" xml:lang=""geo"">მათნი</w>"
bqut0002.xml,005,ბაკურ,geo,0,"<w  xml:id=""bqut0002-005"" xml:lang=""geo"">ბაკურ</w>"
bqut0002.xml,006,და,geo,0,"<w  xml:id=""bqut0002-006"" xml:lang=""geo"">და</w>"
bqut0002.xml,007,გრი,geo,0,"<w  xml:id=""bqut0002-007"" xml:lang=""geo"">გრი</w>"
bqut0002.xml,008,ორმიზდ,geo,0,"<w  xml:id=""bqut0002-008"" xml:lang=""geo"">ორმიზდ</w>"
bqut0002.xml,009,და,geo,0,"<w  xml:id=""bqut0002-009"" xml:lang=""geo"">და</w>"
bqut0002.xml,010,ნაშობნი,geo,0,"<w  xml:id=""bqut0002-010"" xml:lang=""geo"">ნაშობნი</w>"
bqut0002.xml,011,მათნი,geo,0,"<w  xml:id=""bqut0002-011"" xml:lang=""geo"">მათნი</w>"
bqut0002.xml,012,ქრისტე,geo,0,"<w  xml:id=""bqut0002-012"" xml:lang=""geo""><expan><abbr>ქ</abbr><ex>რისტ</ex><abbr>ე</abbr></expan></w>"
bqut0002.xml,013,"შეიწყალენ,",geo,0,"<w  xml:id=""bqut0002-013"" xml:lang=""geo""><expan><abbr>შე</abbr><ex>იწყალე</ex><abbr>ნ</abbr></expan>,</w>"
bqut0002.xml,014,ამენ,geo,0,"<w  xml:id=""bqut0002-014"" xml:lang=""geo"">ამენ</w>"
