abil0001.xml,001,דכיר,arc,0,"<w  xml:id=""abil0001-001"" xml:lang=""arc"">דכיר</w>"
abil0001.xml,003,ברוך,arc,0,"<w  xml:id=""abil0001-003"" xml:lang=""arc""><supplied reason=""lost"">ב</supplied>ר<supplied reason=""lost"" cert=""low"">ו</supplied><supplied reason=""lost"">ך</supplied></w>"
abil0001.xml,004,סדריי,arc,0,"<w  xml:id=""abil0001-004"" xml:lang=""arc""><unclear>סד</unclear>ריי</w>"
abil0001.xml,005,דהכה,arc,0,"<w  xml:id=""abil0001-005"" xml:lang=""arc"">דהכה</w>"
abil0001.xml,006,דאתחזק,arc,0,"<w  xml:id=""abil0001-006"" xml:lang=""arc""><supplied reason=""lost"">ד</supplied>אתחזק</w>"
abil0001.xml,007,בדין,arc,0,"<w  xml:id=""abil0001-007"" xml:lang=""arc""><supplied reason=""lost"">ב</supplied>דין</w>"
abil0001.xml,008,תרעה,arc,0,"<w  xml:id=""abil0001-008"" xml:lang=""arc"">תרעה</w>"
abil0001.xml,009,שלום,arc,0,"<w  xml:id=""abil0001-009"" xml:lang=""arc"">שלום</w>"
ashd0004.xml,001,בעלצד,arc,0,"<w  xml:id=""ashd0004-001"" xml:lang=""arc"">בעלצד</w>"
ashd0004.xml,002,תקלנ,arc,0,"<w  xml:id=""ashd0004-002"" xml:lang=""arc"">תק<supplied reason=""lost"">לנ</supplied></w>"
ashd0004.xml,003,דשנא,arc,0,"<w  xml:id=""ashd0004-003"" xml:lang=""arc"">דשנא</w>"
bens0001.xml,001,לוי,arc,0,"<w  xml:id=""bens0001-001"" xml:lang=""arc"">לוי</w>"
bens0001.xml,002,בר,arc,0,"<w  xml:id=""bens0001-002"" xml:lang=""arc"">בר</w>"
bens0001.xml,003,מלשה,arc,0,"<w  xml:id=""bens0001-003"" xml:lang=""arc"">מלשה</w>"
bens0001.xml,004,בגפיה,arc,0,"<w  xml:id=""bens0001-004"" xml:lang=""arc"">בגפיה</w>"
